investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_year,transaction_month,transaction_month_name,amount_lakh
INV000167,2024-07-12,125497,Lumpsum,280293,Gujarat,Ahmedabad,T30,56+,Male,55.3,Net Banking,Verified,2024,7,July,2.80293
INV001291,2024-07-12,120844,SIP,54235,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Cheque,Verified,2024,7,July,0.54235
INV000751,2024-07-12,102886,SIP,6405,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Net Banking,Verified,2024,7,July,0.06405
INV000245,2024-07-12,119598,Lumpsum,297751,Punjab,Amritsar,B30,26-35,Male,6.2,Net Banking,Verified,2024,7,July,2.97751
INV003306,2024-07-12,119094,Lumpsum,549573,Gujarat,Ahmedabad,T30,36-45,Male,14.6,UPI,Verified,2024,7,July,5.49573
INV001237,2024-07-12,120844,SIP,487,West Bengal,Kolkata,T30,26-35,Male,19.1,Net Banking,Verified,2024,7,July,0.00487
INV001782,2024-07-12,100033,SIP,58237,Uttar Pradesh,Agra,B30,36-45,Female,47.5,Mandate,Verified,2024,7,July,0.58237
INV000242,2024-07-12,148569,SIP,1182,Maharashtra,Nashik,B30,36-45,Male,40.2,Cheque,Verified,2024,7,July,0.01182
INV000953,2024-07-12,120503,SIP,506,Haryana,Faridabad,B30,56+,Male,23.1,Cheque,Verified,2024,7,July,0.00506
INV001810,2024-07-12,120505,SIP,5742,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,UPI,Pending,2024,7,July,0.05742
INV004865,2024-07-12,120506,SIP,7733,Maharashtra,Nashik,B30,56+,Male,77.2,Cheque,Verified,2024,7,July,0.07733
INV001487,2024-07-12,118632,SIP,46804,Telangana,Hyderabad,T30,36-45,Male,59.8,UPI,Verified,2024,7,July,0.46804
INV002565,2024-07-12,118634,Lumpsum,164413,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified,2024,7,July,1.64413
INV003577,2024-07-13,149324,SIP,1608,Punjab,Amritsar,B30,26-35,Female,22.7,UPI,Verified,2024,7,July,0.01608
INV002565,2024-07-13,120843,SIP,1014,Rajasthan,Jaipur,T30,26-35,Male,10.0,UPI,Verified,2024,7,July,0.01014
INV004958,2024-07-13,119552,SIP,5555,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified,2024,7,July,0.05555
INV001421,2024-07-13,148567,Redemption,266386,Telangana,Hyderabad,T30,26-35,Male,19.8,UPI,Verified,2024,7,July,2.66386
INV003885,2024-07-13,102886,SIP,9441,West Bengal,Kolkata,T30,36-45,Male,52.3,UPI,Verified,2024,7,July,0.09441
INV003415,2024-07-13,119551,Lumpsum,19246,Gujarat,Surat,T30,46-55,Male,96.6,Net Banking,Verified,2024,7,July,0.19246
INV004258,2024-07-13,119094,SIP,1915,Gujarat,Ahmedabad,T30,36-45,Male,56.6,UPI,Verified,2024,7,July,0.01915
INV000514,2024-07-13,102886,Lumpsum,80239,West Bengal,Kolkata,T30,36-45,Male,43.2,Cheque,Verified,2024,7,July,0.80239
INV004636,2024-07-13,119120,Redemption,212967,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,UPI,Verified,2024,7,July,2.12967
INV004329,2024-07-13,101206,Lumpsum,375673,Haryana,Gurugram,T30,18-25,Female,7.5,Mandate,Pending,2024,7,July,3.75673
INV004638,2024-07-13,148568,Lumpsum,215572,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Verified,2024,7,July,2.15572
INV001984,2024-07-13,118633,SIP,24984,Delhi,Gurugram,T30,26-35,Female,7.2,Cheque,Verified,2024,7,July,0.24984
INV001841,2024-07-13,118634,Lumpsum,200985,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Mandate,Verified,2024,7,July,2.00985
INV004145,2024-07-13,101206,Lumpsum,416946,Gujarat,Surat,T30,18-25,Male,4.9,Cheque,Verified,2024,7,July,4.16946
INV000833,2024-07-13,148569,SIP,1006,Maharashtra,Nashik,B30,18-25,Male,4.4,Cheque,Verified,2024,7,July,0.01006
INV000086,2024-07-13,125497,SIP,2531,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,2024,7,July,0.02531
INV000675,2024-07-13,119598,SIP,3400,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Cheque,Verified,2024,7,July,0.034
INV000085,2024-07-13,119120,Lumpsum,324267,Gujarat,Surat,T30,26-35,Female,14.6,Cheque,Verified,2024,7,July,3.24267
INV000057,2024-07-13,119094,SIP,516,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Mandate,Verified,2024,7,July,0.00516
INV003382,2024-07-13,120505,SIP,2929,Karnataka,Bangalore,T30,26-35,Male,19.8,Mandate,Verified,2024,7,July,0.02929
INV003714,2024-07-13,119551,SIP,48154,Punjab,Chandigarh,T30,46-55,Female,52.9,Cheque,Verified,2024,7,July,0.48154
INV004940,2024-07-13,118632,Lumpsum,429730,Karnataka,Bangalore,T30,36-45,Male,16.1,Mandate,Verified,2024,7,July,4.2973
INV004778,2024-07-13,118636,SIP,11679,Telangana,Hyderabad,T30,26-35,Female,14.4,UPI,Verified,2024,7,July,0.11679
INV004803,2024-07-13,118633,Redemption,459032,Haryana,Gurugram,T30,18-25,Female,7.7,Cheque,Verified,2024,7,July,4.59032
INV000437,2024-07-13,149323,SIP,8967,Telangana,Hyderabad,T30,26-35,Female,6.1,Net Banking,Verified,2024,7,July,0.08967
INV002234,2024-07-13,120503,Redemption,220727,Rajasthan,Jaipur,T30,26-35,Male,24.5,Cheque,Verified,2024,7,July,2.20727
INV003957,2024-07-13,119120,SIP,9366,Delhi,Noida,T30,36-45,Male,30.9,Net Banking,Verified,2024,7,July,0.09366
INV001345,2024-07-13,119551,Lumpsum,460181,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Cheque,Verified,2024,7,July,4.60181
INV002109,2024-07-13,100025,Redemption,152558,Tamil Nadu,Coimbatore,B30,26-35,Male,14.4,UPI,Verified,2024,7,July,1.52558
INV003112,2024-07-13,102887,SIP,16001,Maharashtra,Pune,T30,26-35,Female,8.5,Net Banking,Verified,2024,7,July,0.16001
INV004596,2024-07-13,119092,Lumpsum,63191,Rajasthan,Udaipur,B30,26-35,Male,22.8,Net Banking,Verified,2024,7,July,0.63191
INV001107,2024-07-13,120841,SIP,2833,Gujarat,Ahmedabad,T30,26-35,Male,19.5,UPI,Verified,2024,7,July,0.02833
INV004982,2024-07-13,120504,Lumpsum,162190,Haryana,Faridabad,B30,18-25,Female,7.9,Cheque,Pending,2024,7,July,1.6219
INV002180,2024-07-13,118636,SIP,9042,Delhi,Gurugram,T30,18-25,Male,5.1,Net Banking,Verified,2024,7,July,0.09042
INV000256,2024-07-13,120503,SIP,13666,Delhi,New Delhi,T30,36-45,Male,14.0,Cheque,Verified,2024,7,July,0.13666
INV002863,2024-07-13,149322,Lumpsum,180139,Rajasthan,Udaipur,B30,36-45,Female,49.8,Mandate,Verified,2024,7,July,1.80139
INV003663,2024-07-13,118634,SIP,48816,Delhi,Gurugram,T30,26-35,Female,19.0,Mandate,Verified,2024,7,July,0.48816
INV000706,2024-07-13,148568,Redemption,343776,Telangana,Hyderabad,T30,26-35,Female,7.3,Mandate,Verified,2024,7,July,3.43776
INV004565,2024-07-13,119552,SIP,538,Gujarat,Surat,T30,26-35,Male,9.2,UPI,Verified,2024,7,July,0.00538
INV002630,2024-07-13,149323,SIP,1136,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Pending,2024,7,July,0.01136
INV001482,2024-07-13,101207,SIP,24862,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Mandate,Verified,2024,7,July,0.24862
INV004437,2024-07-13,119598,Lumpsum,473013,Telangana,Hyderabad,T30,26-35,Male,13.7,UPI,Verified,2024,7,July,4.73013
INV003945,2024-07-13,120507,SIP,4585,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Cheque,Verified,2024,7,July,0.04585
INV001362,2024-07-13,119092,SIP,2756,Uttar Pradesh,Agra,B30,18-25,Male,8.0,Mandate,Verified,2024,7,July,0.02756
INV000297,2024-07-13,118636,SIP,2953,Gujarat,Ahmedabad,T30,26-35,Male,13.0,UPI,Verified,2024,7,July,0.02953
INV003140,2024-07-13,149322,SIP,16318,West Bengal,Kolkata,T30,26-35,Male,16.9,Net Banking,Verified,2024,7,July,0.16318
INV000165,2024-07-13,148567,Lumpsum,175276,Punjab,Chandigarh,T30,36-45,Female,18.8,UPI,Verified,2024,7,July,1.75276
INV004338,2024-07-13,119095,SIP,2038,Maharashtra,Mumbai,T30,46-55,Female,82.5,Net Banking,Verified,2024,7,July,0.02038
INV001108,2024-07-13,118634,SIP,16139,Karnataka,Bangalore,T30,26-35,Male,23.1,UPI,Verified,2024,7,July,0.16139
INV003639,2024-07-13,119095,SIP,1735,Telangana,Hyderabad,T30,36-45,Female,22.9,Mandate,Verified,2024,7,July,0.01735
INV000300,2024-07-13,148567,SIP,4751,Madhya Pradesh,Bhopal,B30,18-25,Male,3.8,Net Banking,Verified,2024,7,July,0.04751
INV001929,2024-07-13,118636,SIP,5543,Rajasthan,Jaipur,T30,56+,Male,60.1,Cheque,Verified,2024,7,July,0.05543
INV001558,2024-07-13,148569,Lumpsum,74158,West Bengal,Kolkata,T30,56+,Female,23.8,UPI,Verified,2024,7,July,0.74158
INV003703,2024-07-13,119094,SIP,510,Karnataka,Bangalore,T30,36-45,Female,20.8,UPI,Verified,2024,7,July,0.0051
INV002850,2024-07-13,118632,Redemption,98824,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Mandate,Verified,2024,7,July,0.98824
INV004114,2024-07-13,120504,Lumpsum,509041,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Net Banking,Verified,2024,7,July,5.09041
INV002141,2024-07-13,149323,SIP,1900,Delhi,New Delhi,T30,46-55,Male,36.2,UPI,Pending,2024,7,July,0.019
INV002915,2024-07-13,120505,SIP,1187,West Bengal,Kolkata,T30,18-25,Male,7.7,Cheque,Verified,2024,7,July,0.01187
INV003872,2024-07-13,119551,SIP,2235,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Net Banking,Pending,2024,7,July,0.02235
INV002794,2024-07-13,102885,SIP,14277,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Net Banking,Verified,2024,7,July,0.14277
INV004440,2024-07-13,120842,SIP,2656,Telangana,Hyderabad,T30,36-45,Male,33.5,Net Banking,Verified,2024,7,July,0.02656
INV001619,2024-07-13,120843,Redemption,483289,Uttar Pradesh,Lucknow,T30,36-45,Male,20.7,Cheque,Verified,2024,7,July,4.83289
INV003893,2024-07-13,101207,Lumpsum,336388,Karnataka,Bangalore,T30,46-55,Male,78.5,UPI,Verified,2024,7,July,3.36388
INV001591,2024-07-13,120506,Lumpsum,105444,Rajasthan,Jaipur,T30,56+,Male,28.1,UPI,Verified,2024,7,July,1.05444
INV004845,2024-07-13,102886,SIP,2130,West Bengal,Kolkata,T30,18-25,Male,7.5,UPI,Verified,2024,7,July,0.0213
INV000101,2024-07-13,120843,SIP,48759,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Net Banking,Verified,2024,7,July,0.48759
INV003211,2024-07-13,119093,SIP,1143,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Mandate,Verified,2024,7,July,0.01143
INV004843,2024-07-13,125498,SIP,2308,Haryana,Faridabad,B30,56+,Male,49.8,Mandate,Verified,2024,7,July,0.02308
INV002341,2024-07-13,148567,Redemption,550108,West Bengal,Kolkata,T30,36-45,Female,50.8,Cheque,Verified,2024,7,July,5.50108
INV004341,2024-07-13,119551,SIP,1011,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Pending,2024,7,July,0.01011
INV001067,2024-07-13,100016,Lumpsum,438970,Haryana,Gurugram,T30,26-35,Male,16.6,Net Banking,Verified,2024,7,July,4.3897
INV001619,2024-07-13,101207,Lumpsum,102079,Uttar Pradesh,Lucknow,T30,36-45,Male,20.7,Mandate,Verified,2024,7,July,1.02079
INV002060,2024-07-13,120844,Lumpsum,209403,Madhya Pradesh,Indore,T30,36-45,Male,31.8,Cheque,Verified,2024,7,July,2.09403
INV000838,2024-07-13,118636,SIP,29039,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,Cheque,Verified,2024,7,July,0.29039
INV000373,2024-07-13,119551,SIP,15438,Gujarat,Surat,T30,26-35,Male,8.0,UPI,Verified,2024,7,July,0.15438
INV003773,2024-07-13,101208,Lumpsum,306495,West Bengal,Kolkata,T30,46-55,Female,53.9,Net Banking,Verified,2024,7,July,3.06495
INV003695,2024-07-13,148568,SIP,2725,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,Pending,2024,7,July,0.02725
INV000031,2024-07-13,120842,SIP,442,Madhya Pradesh,Indore,T30,36-45,Male,27.3,UPI,Verified,2024,7,July,0.00442
INV003761,2024-07-14,120844,SIP,2743,Karnataka,Mysore,B30,46-55,Male,61.2,Cheque,Verified,2024,7,July,0.02743
INV002312,2024-07-14,118634,SIP,54413,Delhi,Noida,T30,18-25,Female,5.5,Net Banking,Verified,2024,7,July,0.54413
INV003009,2024-07-14,119120,SIP,24027,Karnataka,Bangalore,T30,26-35,Male,20.1,Cheque,Verified,2024,7,July,0.24027
INV002696,2024-07-14,148569,Lumpsum,140266,Punjab,Amritsar,B30,18-25,Male,7.1,Net Banking,Verified,2024,7,July,1.40266
INV003409,2024-07-14,101208,SIP,11283,Karnataka,Mysore,B30,46-55,Male,44.2,Mandate,Verified,2024,7,July,0.11283
INV000830,2024-07-14,118633,Redemption,288162,Tamil Nadu,Chennai,T30,36-45,Female,43.0,UPI,Verified,2024,7,July,2.88162
INV003003,2024-07-14,118636,SIP,1614,West Bengal,Kolkata,T30,18-25,Female,3.1,Net Banking,Verified,2024,7,July,0.01614
INV002838,2024-07-14,149322,SIP,21668,West Bengal,Kolkata,T30,56+,Female,71.9,Net Banking,Verified,2024,7,July,0.21668
INV002865,2024-07-14,120504,SIP,2358,Maharashtra,Pune,T30,18-25,Male,3.3,Net Banking,Verified,2024,7,July,0.02358
INV003907,2024-07-14,101206,Lumpsum,85407,Gujarat,Surat,T30,46-55,Male,62.6,Net Banking,Verified,2024,7,July,0.85407
INV004204,2024-07-14,119599,SIP,1916,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Net Banking,Verified,2024,7,July,0.01916
INV004574,2024-07-14,120503,Redemption,63194,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified,2024,7,July,0.63194
INV003580,2024-07-14,101207,SIP,14059,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Net Banking,Verified,2024,7,July,0.14059
INV000679,2024-07-14,148567,SIP,424,Haryana,Faridabad,B30,46-55,Female,79.1,Mandate,Verified,2024,7,July,0.00424
INV000031,2024-07-14,101206,Lumpsum,54239,Madhya Pradesh,Indore,T30,36-45,Male,27.3,UPI,Verified,2024,7,July,0.54239
INV004250,2024-07-14,120503,Lumpsum,495134,Haryana,Gurugram,T30,26-35,Female,6.4,Net Banking,Pending,2024,7,July,4.95134
INV000020,2024-07-14,148567,SIP,550,Delhi,Noida,T30,36-45,Female,17.0,Mandate,Verified,2024,7,July,0.0055
INV002357,2024-07-14,149323,Lumpsum,159666,Delhi,Gurugram,T30,26-35,Male,7.8,Net Banking,Verified,2024,7,July,1.59666
INV000065,2024-07-14,120505,SIP,6646,Maharashtra,Mumbai,T30,46-55,Female,43.2,Mandate,Verified,2024,7,July,0.06646
INV001746,2024-07-14,118634,Lumpsum,173192,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Verified,2024,7,July,1.73192
INV002822,2024-07-14,120504,SIP,12624,Karnataka,Bangalore,T30,46-55,Male,79.5,Cheque,Verified,2024,7,July,0.12624
INV000313,2024-07-14,120507,Redemption,57578,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Cheque,Pending,2024,7,July,0.57578
INV000146,2024-07-14,120842,SIP,56908,Delhi,Gurugram,T30,26-35,Male,14.1,Net Banking,Pending,2024,7,July,0.56908
INV003341,2024-07-14,100016,Lumpsum,418095,Rajasthan,Jaipur,T30,26-35,Male,23.0,Net Banking,Verified,2024,7,July,4.18095
INV004860,2024-07-14,148567,Redemption,359411,Punjab,Amritsar,B30,46-55,Male,47.7,UPI,Verified,2024,7,July,3.59411
INV002050,2024-07-14,148567,SIP,52503,Tamil Nadu,Chennai,T30,18-25,Female,7.2,Net Banking,Verified,2024,7,July,0.52503
INV003294,2024-07-14,119551,Redemption,411034,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Net Banking,Verified,2024,7,July,4.11034
INV004017,2024-07-14,125497,Lumpsum,76258,West Bengal,Kolkata,T30,36-45,Male,36.7,UPI,Verified,2024,7,July,0.76258
INV004844,2024-07-14,119093,Lumpsum,332267,Maharashtra,Pune,T30,26-35,Male,15.7,Cheque,Verified,2024,7,July,3.32267
INV004733,2024-07-14,120841,SIP,45171,Telangana,Hyderabad,T30,18-25,Male,5.4,Mandate,Verified,2024,7,July,0.45171
INV003732,2024-07-14,120505,Redemption,427329,West Bengal,Kolkata,T30,36-45,Male,56.1,Net Banking,Verified,2024,7,July,4.27329
INV001208,2024-07-14,148568,SIP,4005,Gujarat,Ahmedabad,T30,56+,Male,18.7,UPI,Verified,2024,7,July,0.04005
INV004733,2024-07-14,120842,SIP,2633,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified,2024,7,July,0.02633
INV004400,2024-07-14,101206,Redemption,307869,Uttar Pradesh,Agra,B30,26-35,Male,19.5,UPI,Verified,2024,7,July,3.07869
INV000180,2024-07-14,120503,Lumpsum,111128,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,UPI,Verified,2024,7,July,1.11128
INV001376,2024-07-14,120505,SIP,9774,Gujarat,Surat,T30,26-35,Male,15.8,Mandate,Verified,2024,7,July,0.09774
INV002793,2024-07-14,120507,SIP,9422,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Cheque,Verified,2024,7,July,0.09422
INV002122,2024-07-14,118636,Redemption,466372,Gujarat,Ahmedabad,T30,46-55,Male,46.3,Net Banking,Verified,2024,7,July,4.66372
INV003494,2024-07-14,118636,Redemption,402709,Punjab,Chandigarh,T30,26-35,Female,18.6,Mandate,Verified,2024,7,July,4.02709
INV003372,2024-07-14,120503,Lumpsum,388085,Karnataka,Mysore,B30,36-45,Female,38.1,UPI,Verified,2024,7,July,3.88085
INV000002,2024-07-14,149323,Lumpsum,153187,Maharashtra,Pune,T30,46-55,Male,24.0,UPI,Verified,2024,7,July,1.53187
INV002934,2024-07-14,125498,Redemption,281295,Delhi,Noida,T30,36-45,Male,25.8,Mandate,Verified,2024,7,July,2.81295
INV001023,2024-07-14,119095,Lumpsum,383057,Gujarat,Ahmedabad,T30,36-45,Male,27.1,UPI,Verified,2024,7,July,3.83057
INV003714,2024-07-14,148568,Lumpsum,387881,Punjab,Chandigarh,T30,46-55,Female,52.9,Net Banking,Verified,2024,7,July,3.87881
INV000216,2024-07-14,120844,SIP,2307,Karnataka,Mysore,B30,26-35,Male,21.9,Net Banking,Verified,2024,7,July,0.02307
INV001583,2024-07-14,100025,Lumpsum,47142,Delhi,Gurugram,T30,18-25,Male,3.1,Mandate,Pending,2024,7,July,0.47142
INV000938,2024-07-14,149323,SIP,40471,Telangana,Hyderabad,T30,36-45,Male,24.5,Mandate,Verified,2024,7,July,0.40471
INV000599,2024-07-14,120506,Lumpsum,9830,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Net Banking,Verified,2024,7,July,0.0983
INV001648,2024-07-14,102886,Lumpsum,572420,Telangana,Hyderabad,T30,46-55,Female,96.8,Net Banking,Verified,2024,7,July,5.7242
INV001512,2024-07-14,101206,Redemption,10133,Haryana,Gurugram,T30,46-55,Male,49.4,UPI,Verified,2024,7,July,0.10133
INV002611,2024-07-14,100016,Redemption,348832,West Bengal,Kolkata,T30,26-35,Male,21.5,Cheque,Verified,2024,7,July,3.48832
INV000877,2024-07-14,101208,SIP,2192,Telangana,Hyderabad,T30,36-45,Female,15.8,UPI,Verified,2024,7,July,0.02192
INV001093,2024-07-14,120842,Lumpsum,320571,West Bengal,Kolkata,T30,46-55,Female,65.2,Mandate,Verified,2024,7,July,3.20571
INV004925,2024-07-14,148567,SIP,25063,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified,2024,7,July,0.25063
INV004158,2024-07-14,120506,SIP,2876,Punjab,Chandigarh,T30,18-25,Female,6.7,Cheque,Verified,2024,7,July,0.02876
INV002003,2024-07-14,149322,SIP,1898,Delhi,New Delhi,T30,26-35,Female,20.1,UPI,Verified,2024,7,July,0.01898
INV004924,2024-07-14,148567,SIP,53039,Telangana,Hyderabad,T30,36-45,Male,16.1,UPI,Verified,2024,7,July,0.53039
INV002176,2024-07-14,101206,SIP,9388,Haryana,Faridabad,B30,56+,Male,32.0,UPI,Verified,2024,7,July,0.09388
INV003429,2024-07-14,148567,Lumpsum,89944,Telangana,Hyderabad,T30,26-35,Male,16.0,UPI,Verified,2024,7,July,0.89944
INV001087,2024-07-14,119095,Lumpsum,325704,Rajasthan,Udaipur,B30,26-35,Female,20.6,Cheque,Verified,2024,7,July,3.25704
INV000803,2024-07-14,102887,SIP,46576,Karnataka,Mysore,B30,26-35,Female,20.6,Cheque,Verified,2024,7,July,0.46576
INV003159,2024-07-14,101206,SIP,46244,Punjab,Amritsar,B30,36-45,Male,25.9,Mandate,Verified,2024,7,July,0.46244
INV002169,2024-07-14,125497,Redemption,195078,Punjab,Amritsar,B30,46-55,Male,70.3,UPI,Verified,2024,7,July,1.95078
INV004921,2024-07-14,120844,SIP,489,Karnataka,Bangalore,T30,18-25,Male,3.9,Cheque,Verified,2024,7,July,0.00489
INV002469,2024-07-14,125497,Lumpsum,448297,Tamil Nadu,Chennai,T30,26-35,Female,12.3,Net Banking,Verified,2024,7,July,4.48297
INV000691,2024-07-14,120503,SIP,2181,Tamil Nadu,Chennai,T30,18-25,Female,7.8,UPI,Verified,2024,7,July,0.02181
INV004649,2024-07-14,120843,Redemption,245133,Karnataka,Bangalore,T30,36-45,Male,48.4,Net Banking,Verified,2024,7,July,2.45133
INV004904,2024-07-14,118633,SIP,53393,Tamil Nadu,Chennai,T30,26-35,Female,8.6,Cheque,Verified,2024,7,July,0.53393
INV000547,2024-07-14,118633,SIP,25387,West Bengal,Kolkata,T30,26-35,Male,16.6,Cheque,Verified,2024,7,July,0.25387
INV001210,2024-07-14,120505,Lumpsum,201331,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Net Banking,Verified,2024,7,July,2.01331
INV003697,2024-07-14,120505,SIP,25083,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified,2024,7,July,0.25083
INV002347,2024-07-14,149323,SIP,2242,Delhi,New Delhi,T30,26-35,Female,6.5,UPI,Verified,2024,7,July,0.02242
INV000129,2024-07-14,100025,Lumpsum,265426,Punjab,Amritsar,B30,26-35,Female,21.4,UPI,Verified,2024,7,July,2.65426
INV000653,2024-07-14,125498,SIP,3392,Uttar Pradesh,Kanpur,B30,26-35,Female,18.6,Net Banking,Verified,2024,7,July,0.03392
INV003400,2024-07-15,119093,Redemption,10128,Tamil Nadu,Coimbatore,B30,36-45,Female,15.0,UPI,Verified,2024,7,July,0.10128
INV002211,2024-07-15,120841,SIP,551,Gujarat,Surat,T30,26-35,Male,11.3,Net Banking,Verified,2024,7,July,0.00551
INV004992,2024-07-15,118633,SIP,2887,Rajasthan,Udaipur,B30,26-35,Male,11.1,Mandate,Verified,2024,7,July,0.02887
INV004488,2024-07-15,119599,SIP,14422,Maharashtra,Nashik,B30,56+,Male,69.8,Cheque,Verified,2024,7,July,0.14422
INV002343,2024-07-15,101208,SIP,13648,Punjab,Amritsar,B30,26-35,Male,22.1,Net Banking,Verified,2024,7,July,0.13648
INV003540,2024-07-15,119094,Lumpsum,17735,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified,2024,7,July,0.17735
INV000525,2024-07-15,120504,SIP,958,Gujarat,Ahmedabad,T30,56+,Female,12.6,UPI,Verified,2024,7,July,0.00958
INV001005,2024-07-15,118634,SIP,40812,Karnataka,Bangalore,T30,46-55,Male,84.6,Cheque,Verified,2024,7,July,0.40812
INV001524,2024-07-15,100033,Lumpsum,526884,Madhya Pradesh,Bhopal,B30,26-35,Male,7.7,Cheque,Verified,2024,7,July,5.26884
INV003513,2024-07-15,125498,SIP,4478,West Bengal,Kolkata,T30,36-45,Male,57.3,Net Banking,Verified,2024,7,July,0.04478
INV003739,2024-07-15,120504,Lumpsum,462237,Gujarat,Surat,T30,46-55,Female,81.0,Cheque,Verified,2024,7,July,4.62237
INV001185,2024-07-15,119599,SIP,47634,Haryana,Faridabad,B30,26-35,Female,22.5,Net Banking,Verified,2024,7,July,0.47634
INV002295,2024-07-15,120506,SIP,8125,Telangana,Hyderabad,T30,26-35,Female,17.9,UPI,Verified,2024,7,July,0.08125
INV000145,2024-07-15,119120,SIP,2235,Delhi,New Delhi,T30,26-35,Male,9.3,Cheque,Verified,2024,7,July,0.02235
INV004009,2024-07-15,100016,SIP,2693,Gujarat,Ahmedabad,T30,18-25,Male,5.6,UPI,Verified,2024,7,July,0.02693
INV000364,2024-07-15,118633,SIP,47650,Delhi,Noida,T30,26-35,Male,9.1,Net Banking,Verified,2024,7,July,0.4765
INV002304,2024-07-15,119095,SIP,1055,Karnataka,Mysore,B30,46-55,Male,57.7,UPI,Verified,2024,7,July,0.01055
INV001045,2024-07-15,120841,SIP,7573,Punjab,Chandigarh,T30,36-45,Female,45.5,Net Banking,Verified,2024,7,July,0.07573
INV000155,2024-07-15,120506,SIP,549,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Mandate,Pending,2024,7,July,0.00549
INV000298,2024-07-15,120841,SIP,900,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Mandate,Verified,2024,7,July,0.009
INV000292,2024-07-15,120844,SIP,43739,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,UPI,Verified,2024,7,July,0.43739
INV001662,2024-07-15,148568,Redemption,336202,Delhi,Gurugram,T30,36-45,Male,45.6,UPI,Verified,2024,7,July,3.36202
INV002570,2024-07-15,148569,Redemption,162260,Punjab,Chandigarh,T30,36-45,Male,55.3,Cheque,Verified,2024,7,July,1.6226
INV003143,2024-07-15,118635,SIP,4403,Karnataka,Mysore,B30,18-25,Female,5.9,Mandate,Verified,2024,7,July,0.04403
INV002674,2024-07-15,120505,Redemption,92825,Karnataka,Mysore,B30,26-35,Female,7.4,Mandate,Verified,2024,7,July,0.92825
INV004637,2024-07-15,148569,Lumpsum,401651,Gujarat,Surat,T30,18-25,Male,6.8,Mandate,Verified,2024,7,July,4.01651
INV001466,2024-07-15,148568,SIP,12542,Delhi,Noida,T30,46-55,Female,20.3,Net Banking,Verified,2024,7,July,0.12542
INV003942,2024-07-15,100016,SIP,1149,Haryana,Faridabad,B30,26-35,Female,23.3,UPI,Verified,2024,7,July,0.01149
